annual_inc,address,loan_amnt,pseudo_ID,pseudo_bin_ID,commitments
65187.37,"959 Baker Fields Suite 016
Evansshire, NE 29597",25000.0,53,110101,8260806
60000.0,"78275 Rodriguez Square
Hallchester, AZ 30723",12000.0,54,110110,23275312
88000.0,"220 Madeline Springs
West Oscartown, MI 05113",19200.0,55,110111,33789114
36000.0,"3712 Amanda Light
New Christopher, NC 00813",13625.0,56,111000,28134920
45000.0,"Unit 4273 Box 1314
DPO AP 30723",10800.0,57,111001,33675986
107000.0,"Unit 7905 Box 7021
DPO AP 30723",15500.0,58,111010,19558903
101000.0,"8420 John Fork Apt. 046
West Pamelaside, UT 30723",30000.0,59,111011,10610279
85000.0,"847 Ashley Forest
Hallberg, KY 70466",3500.0,60,111100,365049
65000.0,"152 Lopez Divide
West Elizabethmouth, NC 29597",5400.0,61,111101,15618299
80000.0,"419 James Branch
Johnsonmouth, WY 70466",21000.0,62,111110,7674443
70000.0,"53673 Amanda Stravenue
New Patrickburgh, OK 30723",26575.0,63,111111,34107652
54800.0,"0224 Kenneth Junctions
Bradystad, SD 05113",7350.0,64,1000000,23964907
73410.0,"5255 John Hill Apt. 143
North Chelsea, NE 70466",19725.0,65,1000001,15308074
66000.0,"USS Goodman
FPO AE 22690",5000.0,66,1000010,19413284
54000.0,"0658 Reese Run Apt. 912
South Rachel, NY 30723",5000.0,67,1000011,22902362
170000.0,"USCGC Miller
FPO AE 22690",20000.0,68,1000100,33122132
105000.0,"36037 Steven River
West Nicolebury, MN 22690",8400.0,69,1000101,22141580
58000.0,"22810 John Glen Suite 320
New Shane, CO 70466",13300.0,70,1000110,16085715
67000.0,"3975 Martinez Gateway
Port Scott, WA 22690",25900.0,71,1000111,1453158
40000.0,"018 Hunt Isle Suite 279
Lake Vincentshire, LA 30723",6000.0,72,1001000,23921973
108000.0,"453 Murray Stream
South Cathyfort, IL 93700",30000.0,73,1001001,12527041
51840.0,"PSC 5108, Box 2953
APO AP 05113",10800.0,74,1001010,2131060
75000.0,"6755 Wright Shore
Monicatown, NV 70466",4000.0,75,1001011,24527587
150000.0,"6132 Lopez Courts
South Rebecca, NJ 70466",10000.0,76,1001100,35252598
63000.0,"5130 Michele Drive
Emmaberg, IN 22690",6000.0,77,1001101,3505181
88500.0,"619 Daniels Junction Suite 249
Lake Frank, ME 29597",35000.0,78,1001110,30038676
50000.0,"USCGC Sandoval
FPO AP 00813",6000.0,79,1001111,11386572
72000.0,"5740 Aaron Mountains Suite 747
Samanthaview, MT 22690",7200.0,80,1010000,3729624
80000.0,"225 Megan Lodge
Douglashaven, HI 22690",8000.0,81,1010001,32526911
224000.0,"PSC 8266, Box 8855
APO AP 11650",24000.0,82,1010010,1425046
98593.24,"Unit 0197 Box 0235
DPO AE 05113",14000.0,83,1010011,27167048
64000.0,"94898 Jordan Land Suite 599
Wilkinsonview, AZ 29597",13600.0,84,1010100,25009804
97000.0,"74470 Kimberly Terrace Suite 534
Jamieton, NV 30723",23050.0,85,1010101,970643
40000.0,"68278 Henderson Junction Suite 802
Port Georgetown, OK 29597",9900.0,86,1010110,10819000
98000.0,"7218 Jonathon Route
Wagnerland, MT 00813",8000.0,87,1010111,28886384
40000.0,"519 Dillon Lights Suite 839
Meghanstad, HI 48052",10000.0,88,1011000,33086194
63000.0,"USNV Shepherd
FPO AE 05113",12000.0,89,1011001,11545793
21000.0,"629 Andrew View Apt. 306
East Ann, TN 30723",10000.0,90,1011010,34854180
98794.08,"USS Moses
FPO AP 30723",12000.0,91,1011011,21205980
90000.0,"69401 Anderson Shoals Apt. 412
North Hailey, SD 86630",7500.0,92,1011100,20076494
42000.0,"7788 Michelle Keys
Port Nathan, OR 48052",18000.0,93,1011101,2623230
110000.0,"4616 Cameron Harbor Apt. 602
Marthashire, ID 70466",3600.0,94,1011110,26069318
48000.0,"58673 Foster Freeway
Port Meredithville, NY 22690",19000.0,95,1011111,6913085
100000.0,"59579 Hodges Forge
South Shawn, MI 29597",24000.0,96,1100000,7448269
41000.0,"2342 William Trail
New Jason, VA 70466",6500.0,97,1100001,8258620
65300.0,"8768 Megan Shoals Suite 325
West Kayla, DC 29597",13225.0,98,1100010,27317390
150000.0,"3239 Michael Vista Suite 848
East Amanda, IL 70466",21000.0,99,1100011,23421735
98000.0,"2390 Miller Burgs
New Steven, VA 29597",20000.0,100,1100100,16734348
153000.0,"5785 Hernandez Divide
Lake Wandashire, NE 22690",5400.0,101,1100101,22124960
103000.0,"045 Buchanan Falls Apt. 849
Schultzborough, ND 29597",5600.0,102,1100110,649200
30000.0,"00014 Rocha Walk
Jacksonstad, MD 93700",7200.0,103,1100111,12260286
33000.0,"5012 Carter Lock Apt. 045
North Robertberg, NE 30723",6425.0,104,1101000,23812739
38000.0,"316 Sharon Orchard
West Kyle, MS 29597",5500.0,105,1101001,830065
150000.0,"89249 Paul Trail
Masontown, AZ 00813",20000.0,106,1101010,32408091
120000.0,"5614 Garcia Trafficway
South Donnaville, WA 05113",15000.0,107,1101011,21158954
72000.0,"088 Erica Mall Apt. 059
North Paulchester, NH 29597",15000.0,108,1101100,20264486
54777.0,"1532 Gill Greens Apt. 236
South Cassandrafurt, MN 48052",13075.0,109,1101101,20902465
95000.0,"40245 Cody Drives
Bartlettfort, NM 00813",10000.0,110,1101110,20296331
125388.0,"78517 Gary Neck Suite 758
Jamesborough, MA 48052",35000.0,111,1101111,4065056
50000.0,"27065 Wilson Trail Apt. 723
New Mariobury, DE 00813",3000.0,112,1110000,7589304
112000.0,"772 Young Harbor
Port Brooke, LA 22690",12400.0,113,1110001,11700475
80000.0,"805 Scott Mountain
Port Connie, DC 00813",23000.0,114,1110010,27974025
55000.0,"536 Jack Forges Apt. 092
Petersonfurt, NE 30723",12000.0,115,1110011,13814795
68000.0,"95038 Chen Mill
Smithland, SD 30723",20000.0,116,1110100,34913449
85000.0,"PSC 3147, Box 2767
APO AE 48052",8000.0,117,1110101,1383310
58000.0,"70807 Elizabeth Vista Apt. 384
Garciaville, CO 29597",12875.0,118,1110110,19224974
42000.0,"64445 Jessica Mountains Apt. 496
Lake Kimberly, NJ 70466",18525.0,119,1110111,18018241
70000.0,"2856 Oneal Street
Lauraview, IN 70466",8500.0,120,1111000,19873395
55000.0,"71523 Jamie Cove Suite 930
North Barbara, LA 05113",8000.0,121,1111001,20018174
45000.0,"983 Young Causeway Suite 575
Fostermouth, KS 30723",9425.0,122,1111010,12113257
75000.0,"25722 Horn Harbor
Lauraville, VA 30723",5000.0,123,1111011,10717817
79000.0,"10747 Jennifer Lights
East Graceburgh, NC 05113",15000.0,124,1111100,14970824
128000.0,"88359 Howard Landing Apt. 565
Rodriguezton, NE 48052",12000.0,125,1111101,7968745
80000.0,"41919 Philip Walk Apt. 811
Ramosmouth, OH 29597",9000.0,126,1111110,30230386
130000.0,"3126 Sean Dale Apt. 141
South Matthew, MS 00813",35000.0,127,1111111,1688495
43000.0,"522 Melissa Village
East Janice, MT 00813",12625.0,128,10000000,19005735
55000.0,"4173 David Extension
West Beckyfort, MS 70466",7500.0,129,10000001,16094560
38000.0,"5100 Cantu Burg Apt. 409
Adamland, PA 48052",12000.0,130,10000010,32099385
52000.0,"76019 Young Motorway Suite 134
New Heatherland, DE 00813",15000.0,131,10000011,31588640
95000.0,"50540 Joshua Islands Suite 375
Randallville, MI 00813",35000.0,132,10000100,33174622
104000.0,"8367 Santos Lodge
Robinsonmouth, VA 70466",28000.0,133,10000101,1979124
65000.0,"9930 Darryl Hollow Apt. 443
Staffordmouth, CO 30723",9200.0,134,10000110,9401398
65500.0,"91467 Schmidt Lodge
Tracytown, KY 30723",2200.0,135,10000111,15768235
118497.84,"578 Smith View Suite 106
Miguelfort, IN 29597",35000.0,136,10001000,1557683
125000.0,"1008 Erika Vista Suite 748
East Stephanie, TX 22690",18000.0,137,10001001,8853099
47000.0,"59681 Christopher Lock
North Williamtown, UT 70466",15975.0,138,10001010,3650770
72000.0,"55885 Page Station Suite 564
Prattland, CT 48052",16000.0,139,10001011,28188619
87000.0,"262 Heath Hill
West Brittany, WI 30723",11000.0,140,10001100,2352405
50000.0,"309 Emily Ridges
Donnahaven, ME 70466",10000.0,141,10001101,29692140
80000.0,"44296 Victor Plaza Apt. 108
Kimhaven, NM 30723",19000.0,142,10001110,10709982
150000.0,"USCGC Santana
FPO AA 11650",35000.0,143,10001111,4369737
45000.0,"8318 Amanda Path
Kristinmouth, UT 00813",12000.0,144,10010000,30638296
65000.0,"12547 Patricia Dale
South Jason, MD 22690",9000.0,145,10010001,4894970
100000.0,"4196 Jones Plain Apt. 445
Tinaside, MN 70466",25000.0,146,10010010,988818
50000.0,"0784 Lindsey Spur Apt. 315
Dawnview, MI 22690",22950.0,147,10010011,6613031
65800.0,"493 Michael Route
Hillfurt, AZ 70466",30225.0,148,10010100,32232454
53000.0,"5635 Jennifer Cove
New Hannahmouth, NM 00813",15000.0,149,10010101,6850783
95000.0,"001 Joshua Valleys
Jefferybury, AK 48052",30000.0,150,10010110,27398118
62000.0,"2028 Perez Inlet
Lake Katherine, RI 05113",15000.0,151,10010111,19795689
21600.0,"5751 John Groves Suite 100
New Gabrielborough, FL 05113",1200.0,152,10011000,18228527
56000.0,"0506 Payne Common Apt. 233
West Wendy, WI 30723",16000.0,153,10011001,20197846
100000.0,"Unit 8536 Box 6257
DPO AA 29597",7475.0,154,10011010,28488087
28000.0,"26728 Chambers Mount Suite 568
West Keithborough, OH 93700",3500.0,155,10011011,33691113
25000.0,"53385 Williams Corner
North Alejandraport, SD 00813",9000.0,156,10011100,25872519
55000.0,"32520 Shawn Radial Suite 404
South Tamarafort, FL 22690",20000.0,157,10011101,18838955
76000.0,"0433 Michael Track
East Jennifer, MS 05113",33425.0,158,10011110,23337395
45000.0,"0322 Connie View
North Kenneth, ID 30723",9600.0,159,10011111,13273568
46000.0,"USCGC Nunez
FPO AE 30723",13000.0,160,10100000,26723084
100000.0,"74650 Arellano Gateway
East Robert, WY 70466",16000.0,161,10100001,31311620
120000.0,"3776 Henry Turnpike
New Amberton, CO 70466",3550.0,162,10100010,20542080
25000.0,"133 Erin Center Apt. 469
South Jennifer, MI 05113",8000.0,163,10100011,29346537
110000.0,"932 Reed Track Suite 467
North Anna, CA 70466",8000.0,164,10100100,14185224
55000.0,"679 Luna Roads
Greggshire, VA 11650",24375.0,165,10100101,24732564
43000.0,"85164 Michael Overpass Suite 653
Lancechester, SD 30723",12725.0,166,10100110,3925310
52000.0,"9561 Villa Coves
Haleyfurt, DE 05113",5000.0,167,10100111,14750470
187321.0,"25281 Kevin Neck
Armstrongton, TN 29597",30000.0,168,10101000,24353354
60000.0,"PSC 1487, Box 3386
APO AP 29597",21000.0,169,10101001,6795829
117000.0,"0174 Michelle Gateway
Mendozaberg, OK 22690",10000.0,170,10101010,13525620
29000.0,"461 Ann Isle
Sarastad, OK 48052",2800.0,171,10101011,15022193
103000.0,"USCGC Tran
FPO AP 22690",18900.0,172,10101100,21616194
46680.0,"44130 Powers Course Suite 880
East Preston, AZ 30723",6000.0,173,10101101,4882303
40000.0,"631 Jill Rapids Suite 264
Russellfort, FL 70466",6500.0,174,10101110,8618021
115000.0,"3390 Luis Rue
Mauricestad, VA 00813",26300.0,175,10101111,14021637
44000.0,"460 Justin Squares
Buchananmouth, MA 70466",19600.0,176,10110000,8004983
110000.0,"9670 Smith Island Suite 387
Lake Stephaniefurt, WI 29597",9000.0,177,10110001,20347355
40000.0,"011 Barrett Haven Apt. 426
Lake Dwaynetown, MD 11650",11950.0,178,10110010,22038204
105000.0,"71558 Shaw Mountain Suite 811
West Robertmouth, MO 70466",25600.0,179,10110011,8557777
39000.0,"006 Bryan Parks
Kennedyview, CO 22690",10000.0,180,10110100,35435205
85000.0,"30189 Nelson Burg Suite 951
Alyssafurt, DC 00813",18000.0,181,10110101,2110342
145000.0,"788 Christine Green
Lake John, WY 30723",10000.0,182,10110110,27837426
43000.0,"149 Duffy Road
Davisfurt, OR 48052",6500.0,183,10110111,10711685
40000.0,"42853 Kathryn Gardens Suite 621
Port Jacobside, DC 70466",12250.0,184,10111000,34168585
65000.0,"0472 Weber Manors Apt. 660
Lake Andrew, NH 29597",25975.0,185,10111001,5792882
29400.0,"054 Adam Mission Suite 172
South Mitchell, WI 70466",4600.0,186,10111010,4597359
101000.0,"2528 Herrera Track Suite 897
Savannahburgh, NY 70466",30000.0,187,10111011,6853973
52000.0,"214 Cohen River
New Michelle, OH 22690",15000.0,188,10111100,22968242
42000.0,"785 James Road Apt. 837
Charlesbury, DE 22690",5000.0,189,10111101,1481927
63000.0,"7762 Leslie Dale
Cynthiaville, NJ 70466",5600.0,190,10111110,3522555
85000.0,"USNV Martinez
FPO AP 29597",5000.0,191,10111111,33108495
76000.0,"973 Carlos Junctions Suite 840
Reneechester, NC 00813",20000.0,192,11000000,3170572
157000.0,"3343 Wells Mews
Shellychester, OR 29597",35000.0,193,11000001,380906
40000.0,"76010 Houston Haven
Port Keithburgh, MI 86630",16000.0,194,11000010,20287448
46200.0,"7371 Holland Circles Suite 244
Gibsonport, WV 48052",24250.0,195,11000011,25491088
95000.0,"USNV Trujillo
FPO AA 30723",20000.0,196,11000100,27100571
41000.0,"1465 Giles Ranch Suite 073
Wyattshire, OH 70466",9100.0,197,11000101,12778874
106000.0,"09693 Smith Alley Apt. 461
East Miranda, CT 00813",11200.0,198,11000110,17674394
74000.0,"Unit 5221 Box 9962
DPO AP 30723",18000.0,199,11000111,29420914
85000.0,"Unit 8386 Box 5821
DPO AE 05113",20000.0,200,11001000,30635974
20000.0,"2912 Lopez Freeway Apt. 421
Alisonhaven, IN 22690",6375.0,201,11001001,25900368
100000.0,"0416 Joanne Knolls Apt. 315
Lake Samuelberg, NH 30723",15000.0,202,11001010,12610803
74000.0,"459 Mia Inlet
North Davidhaven, TN 86630",30000.0,203,11001011,11399317
32000.0,"965 Spencer Courts
Pacetown, AZ 00813",10000.0,204,11001100,31298391
87000.0,"9919 Thomas Shore Suite 574
West Allison, VT 00813",17000.0,205,11001101,1405725
55000.0,"Unit 4847 Box 9014
DPO AE 29597",5000.0,206,11001110,6068142
56300.0,"4964 Jeffery Grove
Webbfort, ID 48052",11350.0,207,11001111,31843786
21000.0,"PSC 7168, Box 4065
APO AA 22690",6700.0,208,11010000,27823911
18200.0,"5926 Rodriguez Plains
Markborough, VA 22690",5800.0,209,11010001,2654330
130000.0,"6993 Lowe Junctions
Amandaland, TX 22690",14675.0,210,11010010,26857923
90000.0,"03377 Russell Crescent Suite 154
Port Derekton, DE 00813",18000.0,211,11010011,35743510
83000.0,"454 Hernandez Rapid Suite 604
Port Laurenburgh, WI 29597",15000.0,212,11010100,3983324
84000.0,"1289 Melanie Shore Suite 059
New Angelatown, MI 30723",4550.0,213,11010101,5578668
51000.0,"42822 Frank Forges
New Dominiquetown, TX 11650",16800.0,214,11010110,8304122
34000.0,"23617 Michael Viaduct
West John, MS 05113",5375.0,215,11010111,12817125
52000.0,"97848 Roman Circles Suite 098
New Claudiafort, RI 48052",3350.0,216,11011000,10059120
84000.0,"5050 Gomez Mill Suite 557
East Adamton, SD 22690",34350.0,217,11011001,24849563
60000.0,"2090 Higgins Lane Suite 171
Cannonbury, OK 48052",28625.0,218,11011010,12729954
350000.0,"90980 Melissa Cliffs Suite 259
Port Angelica, IL 70466",35000.0,219,11011011,12099047
81000.0,"487 Jennifer Parkway Suite 940
Cummingsshire, NH 30723",11200.0,220,11011100,2770406
87000.0,"955 Tapia Circles Apt. 754
Port Antonio, IN 48052",20000.0,221,11011101,10093340
65000.0,"14623 Collins Heights Suite 803
Lake Angelburgh, WY 00813",15000.0,222,11011110,28915697
24000.0,"54395 Melissa Walks
Jenniferbury, AL 05113",4200.0,223,11011111,6483796
52000.0,"5836 Garcia Falls Apt. 525
Matthewtown, CT 22690",28000.0,224,11100000,2330269
64000.0,"57769 John Via Suite 037
Stephaniehaven, AR 48052",20000.0,225,11100001,6727841
90000.0,"84009 David Stream
South Nicolehaven, IL 05113",15000.0,226,11100010,14273748
80000.0,"8766 Cox Keys
Samuelfurt, OH 29597",10000.0,227,11100011,10644632
135000.0,"55921 Dean Inlet Suite 937
New Diane, IL 22690",11250.0,228,11100100,19276136
75000.0,"38013 Bell Points Suite 050
Lake Laurenmouth, KY 11650",15000.0,229,11100101,3592487
85000.0,"5009 Jenkins Mountains Apt. 440
Michaelmouth, RI 22690",24000.0,230,11100110,32408436
56000.0,"0326 Jacob Via
Jacksonstad, MI 93700",13400.0,231,11100111,32506299
145000.0,"291 John Knoll
Harrisonview, NV 00813",9000.0,232,11101000,31512671
44011.0,"3019 Smith Manors Suite 402
Lake Anthonyburgh, GA 22690",11800.0,233,11101001,10362151
73000.0,"207 Gray Track Apt. 851
Patelside, TN 93700",28000.0,234,11101010,12316628
38000.0,"9915 Rachel Highway
Carlosville, VT 11650",11325.0,235,11101011,35632111
45000.0,"256 Ebony Walks Apt. 216
Powellbury, WV 00813",9450.0,236,11101100,24801236
140000.0,"15616 Moran Overpass
New Beth, PA 70466",15000.0,237,11101101,20009309
52000.0,"11591 Susan Inlet
Garrisonchester, NH 29597",20000.0,238,11101110,27436032
100000.0,"655 Lawrence Ville Apt. 951
West Coleland, MO 05113",14000.0,239,11101111,19329842
45000.0,"11629 Sean Hills Suite 614
Stevenfort, HI 30723",18000.0,240,11110000,4478367
130580.0,"254 Mary Ferry
Port Kirstenborough, CO 70466",34000.0,241,11110001,11111880
85000.0,"9031 Cindy Corner Apt. 370
South Nicholashaven, IN 70466",18000.0,242,11110010,8801883
65000.0,"551 Samantha Junction Apt. 651
Juliastad, AK 93700",12800.0,243,11110011,27961418
80000.0,"775 Derek Falls
New Julieside, NM 70466",13000.0,244,11110100,17809791
45000.0,"1741 Jackson Street Suite 615
New Jenny, MA 70466",13200.0,245,11110101,2257082
59500.0,"2360 Stephanie Lane Suite 533
Garciafort, NM 22690",26000.0,246,11110110,19089179
70000.0,"065 Martinez Flats
Port Samuel, AL 29597",12525.0,247,11110111,17567957
78200.0,"5538 Fowler Forges
South Marcus, HI 29597",16000.0,248,11111000,28346042
92000.0,"Unit 1229 Box 9010
DPO AE 86630",9000.0,249,11111001,30461406
42000.0,"84532 Lopez Mission
Lake Anthonyton, NY 48052",15100.0,250,11111010,2101433
36000.0,"7459 Deborah Fort
North Danaview, NC 86630",11500.0,251,11111011,30811896
60000.0,"06141 Dennis Brooks
Port Calvin, NV 05113",20000.0,252,11111100,8003461
85000.0,"0431 Sarah Cove Suite 904
Paceton, RI 22690",21000.0,253,11111101,9732129
39500.0,"99148 Christina Forks
Lake Natalie, MT 22690",4000.0,254,11111110,10783144
54290.0,"355 Mark Point Suite 713
Schaeferhaven, UT 22690",8325.0,255,11111111,63237
